idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
28675,38428,44204,34019,45090,18535,13944,38332,29937,47030,27006
28676,24758,11399,29143,14715,33185,8996,18419,23861,37994,34571
28677,49233,33464,43772,5081,1605,46023,35045,7651,15731,20128
28678,40388,5095,46131,49654,47011,17200,35325,25383,6510,35462
28679,32314,17102,8730,3552,8690,15438,1607,39745,31336,49394
28680,35542,45555,21394,25145,35484,49777,23471,17566,45196,2217
28681,36,46774,23195,23705,16268,23795,11537,19726,23766,4423
28682,42103,15669,2005,47533,25627,16743,20884,2862,8327,34555
28683,11030,28934,9720,19901,42542,24094,28509,5894,28886,19971
28684,40921,30318,44825,46860,19575,18958,49460,18662,26624,33730
28685,13234,37423,18113,29169,24390,49398,30049,8200,34321,36379
28686,11948,35043,45337,40654,7994,33451,16529,30007,7271,42187
28687,49382,3756,21098,23125,32243,12971,27161,19075,31344,42313
28688,47287,136,44327,10635,36772,24058,8189,37842,29383,49973
28689,8253,18528,23844,37188,37223,4591,15473,25729,23626,12469
28690,42038,33878,34826,8178,33568,710,7742,14986,34532,4719
28691,14563,24603,14255,28279,33976,45234,15888,1494,42861,26286
28692,4823,8029,9880,41842,18090,38588,32832,470,26386,1607
28693,30508,36425,5774,38769,35214,11124,13613,42271,36444,49562
28694,7298,29413,42610,17229,21421,41570,1735,5141,49695,42744
28695,36234,17650,28851,30044,20541,39665,49366,43035,14326,16656
28696,34542,27665,39204,15156,42016,20144,34887,44121,41740,2711
28697,19471,40460,45603,26359,10551,1930,37828,19394,35050,43504
28698,10324,12801,5656,44062,31451,28472,26528,17193,20717,41556
28699,45481,25180,14295,20173,422,22509,43880,32727,19386,7673
28700,5108,5850,7794,20963,45127,16144,18604,8871,41843,44777
28701,15007,46620,26770,42335,39772,34311,20196,28689,14886,32898
28702,24997,4555,28469,27937,48439,29424,49565,15233,26862,37340
28703,22538,32088,11614,6864,11904,45134,33010,27114,27215,30821
28704,31350,39026,45838,41809,42730,38068,20400,17926,37615,44866
28705,37108,20641,14306,1555,16582,26539,48525,5829,46678,31234
28706,29620,14149,46463,10780,30749,39345,35296,25075,46202,5765
28707,29648,35370,36200,12138,622,43965,40964,4675,48100,34527
28708,2645,24939,43154,30882,10997,22208,48323,3431,45373,23978
28709,6176,18321,30503,15678,6356,33059,18382,34355,45923,13328
28710,36445,22425,46707,1361,505,45163,19931,16713,45136,13152
28711,38706,24105,26524,46467,19893,6763,49036,37203,49555,22503
28712,25337,3337,223,47286,15896,27939,34427,35317,48579,46050
28713,29702,27831,19138,39055,35817,4004,19120,11317,18213,28328
28714,34445,18506,34156,1329,32945,13317,38240,15312,39933,40432
28715,49172,44081,42336,25637,8557,24704,34224,49540,32812,7740
28716,41622,33397,4605,7722,7862,23180,42819,2421,46540,3091
28717,21575,23147,44222,24776,48231,19015,6116,48878,12451,36787
28718,3673,28272,37833,41157,34198,600,7866,45469,9326,8172
28719,43748,6029,38779,2342,19290,43557,34307,43158,15264,22405
28720,47555,26931,34149,15356,6240,34139,45753,27122,20142,4392
28721,5079,14559,3866,43164,13980,39511,3174,33269,22028,36142
28722,34247,19604,16125,49089,30763,13878,37158,31425,22312,23292
28723,38822,39103,47351,47469,19195,3874,23435,26371,21070,10215
28724,46846,9024,40504,44645,46945,38704,14763,22317,42658,14220
28725,8019,39879,42262,45842,46166,9262,38887,41639,38569,5912
28726,4779,29307,2697,687,22163,49136,35735,18928,39683,45793
28727,41338,42861,14672,13806,8209,32994,5950,19505,2893,33536
28728,42649,22317,15104,1156,529,41179,19132,24727,15398,32004
28729,48109,15206,29844,47950,23035,24805,15019,14630,48187,31746
28730,40437,48384,47301,24106,13313,13201,16795,26546,16302,39349
28731,46309,2673,16031,10166,42390,35310,42107,37431,17882,34631
28732,6492,27568,41467,5174,27761,45692,7618,25757,47649,7910
28733,34730,32274,4201,28738,48140,13246,4823,31430,34509,39575
28734,9436,32051,48212,20413,11099,28023,40020,6456,43005,23922
28735,15909,11652,34778,34315,11446,25948,9904,24550,42956,13764
28736,29462,43560,47330,31870,48300,48723,35147,23409,17735,5484
28737,45863,35760,27197,20423,30685,5551,22672,27931,27442,18803
28738,32935,19613,24599,20543,19808,7197,6784,23073,33879,22207
28739,20608,8257,35219,5109,4213,47035,38526,21586,44420,32524
28740,40309,7557,28121,24615,15903,29646,15651,7737,7298,34675
28741,8226,4523,40674,23021,46611,218,22065,38458,7405,29904
28742,48176,35837,42692,39376,28418,7661,614,24892,21971,32855
28743,44145,45706,28464,16869,30134,41827,36341,40429,31960,23290
28744,7784,10971,23143,43780,12878,29840,32444,45747,41462,16306
28745,5812,8782,14314,13463,2585,19315,17655,15938,27895,48359
28746,10268,28290,14596,12810,35752,10393,11203,23584,32984,4808
28747,23776,10074,40005,39610,28515,8656,43872,32953,17674,43493
28748,39299,48478,3413,35696,13398,2002,49929,3499,35434,1809
28749,11570,7220,48171,36201,39615,46030,39034,4933,16014,16894
28750,47893,8492,27113,9662,44528,47218,11546,27551,33348,30894
28751,14077,41299,46576,8094,13785,49933,3806,27455,33389,40485
28752,20228,32027,48285,42976,36547,11348,28833,47596,32982,185
28753,7180,5177,24723,2260,25447,23664,19914,11458,30527,48308
28754,46125,5714,3665,19253,26913,7432,12003,35448,29388,15274
28755,9425,5246,41063,45862,15619,42524,5324,3824,6391,21853
28756,10002,8944,43888,28950,26722,8143,43562,8748,21384,45492
28757,534,49964,46760,5426,9296,32987,19677,23480,10157,32124
28758,12639,7509,41913,18717,14019,16322,26010,35754,8798,9098
28759,35841,27743,41046,9348,14179,42561,1603,36327,17904,40335
28760,27421,13496,27724,37073,24300,41269,43511,15385,28829,37523
28761,10104,46856,8840,34479,32668,11203,40683,23916,3190,21041
28762,45573,10807,32842,22865,8872,21924,34430,44636,34968,4655
28763,49439,45207,11929,45833,16718,40348,20136,17518,46930,28762
28764,49770,41113,41731,42382,29200,35808,42766,33956,9458,3224
28765,4146,40925,39572,11436,43468,39355,26938,41455,6344,3408
28766,28220,1375,10949,49538,43434,834,41626,25997,30026,6641
28767,11537,11167,13765,28624,23659,7341,48154,40158,5164,40283
28768,15535,27820,12664,21320,34376,35788,20467,45660,17406,31919
28769,49834,44844,13607,7839,23940,39010,27118,8671,48837,33820
28770,28608,21492,45067,38946,20024,34250,29329,8682,1963,6708
28771,47096,48328,23323,48893,47465,45782,44081,18997,14053,31690
28772,6910,31731,10629,10855,30393,47167,38933,39547,47767,15364
28773,18332,27314,45086,47320,14288,33358,33261,35827,4771,41134
28774,39638,4401,2161,19587,30564,39920,6425,35836,13928,6593
28775,2205,30092,7758,24358,17380,39946,2061,24015,679,31015
28776,38886,12910,38383,9144,10723,22970,42172,48736,4403,36625
28777,1973,37751,957,44294,16569,33618,35695,26783,26337,23448
28778,45079,541,1558,39035,46681,24822,45191,28656,4216,43668
28779,16503,12302,13658,32113,38555,2029,10450,12161,12255,8612
28780,14036,27136,31415,10754,37733,17577,7130,10395,45464,42199
28781,49573,41336,10884,11448,7990,33855,3889,48063,2475,10022
28782,14486,42816,1471,32626,2399,21863,24475,1684,12310,23379
28783,14881,14589,31131,19371,44064,3987,40965,45896,38280,27744
28784,9794,27478,44283,21168,34187,36741,20593,43017,3424,30236
28785,45401,23782,40966,12602,8774,418,21600,46510,11648,5639
28786,46486,25387,23874,48031,19774,19877,43068,17100,22651,19067
28787,47467,30354,24680,1335,39278,4103,16400,41172,17147,43131
28788,14285,10488,18791,11477,37806,43466,32242,30938,19791,15920
28789,23161,2281,3326,46506,36429,16051,28520,27554,24388,22489
28790,40590,34206,36947,26662,30665,7298,26783,24187,24187,45211
28791,23668,35681,760,31871,22600,863,31167,39448,35989,11988
28792,14460,32315,12920,27437,28817,35745,31879,15247,15169,17510
28793,799,44418,7381,16696,42025,44660,13969,27667,44595,10635
28794,25483,39560,32303,29365,14554,13311,28366,41822,1802,49814
28795,12476,25977,29063,33921,17099,20788,29276,41838,13960,31034
28796,46727,110,46145,24023,5149,6290,24841,14785,23260,45922
28797,19796,18093,33073,25833,16118,46945,28036,29531,36907,8790
28798,48798,45338,38014,42255,42744,23586,31589,37982,38794,12571
28799,983,33722,28498,45140,39703,22523,36810,18423,26613,26477
28800,42291,16162,17542,20500,49363,30967,41260,41027,39073,19277
28801,26962,34358,19713,1731,39999,11580,22999,43492,19078,298
28802,28650,44313,49134,20995,42881,30456,7648,30338,7031,39239
28803,46076,45690,12944,44378,35890,24041,44401,4652,12923,35594
28804,30865,10590,11144,49460,31561,4593,38289,4137,26940,46871
28805,2252,19941,18570,48027,15267,38130,195,14715,37688,7057
28806,39371,27398,12781,43703,13340,9741,48238,10911,23029,31595
28807,34927,46473,32865,3581,17327,543,28550,27070,26880,4539
28808,32761,46869,732,11743,19957,32023,23816,9734,7611,21109
28809,11404,6636,3802,31355,38332,33099,13370,39799,46229,22426
28810,30424,3398,3141,11311,38685,45487,27100,20633,23144,42575
28811,12941,7296,26995,39547,18772,23410,9442,34396,18051,45801
28812,23869,27666,40629,5029,38943,15660,20411,46160,27402,40825
28813,12171,27872,2835,35027,41521,26362,11117,29824,47023,21319
28814,43537,18716,34219,44534,15975,25312,28275,25955,24003,2476
28815,18977,3950,27862,29103,3392,6081,43778,21380,40845,40292
28816,371,19824,1140,43009,14506,28887,42409,28986,28926,29173
28817,42696,38772,21158,12660,32911,9383,12346,46512,47723,11417
28818,23726,14322,3816,41423,31730,2722,2324,37289,6267,21939
28819,7093,7244,34315,38623,38277,23137,19708,33266,12145,29496
28820,35188,41111,3361,42430,2882,22989,24126,16357,41991,31209
28821,44897,39445,17502,30081,4166,5701,11185,2070,45692,528
28822,31873,29302,32181,49842,3899,2473,37428,36912,9800,19306
28823,48917,18593,42083,40986,38525,27341,26869,18671,34380,4081
28824,34972,40066,12662,20518,7139,9286,41445,39700,27269,19580
28825,9552,2529,47778,32918,14738,21318,14344,3166,26916,37397
28826,9140,3472,9348,32368,41973,22779,23954,24636,34816,11993
28827,48512,3179,3086,7170,41242,25215,25993,4216,20102,27753
28828,45876,1846,12416,24905,33100,47492,9385,40599,12623,10762
28829,9280,41576,15149,19837,15307,47745,5712,11368,49631,29431
28830,12333,40566,6464,46675,25715,2426,13197,21273,13904,38584
28831,43003,33222,209,35137,31591,32117,97,34873,700,16285
28832,32281,3562,11843,40383,43348,36186,15686,9639,22638,1543
28833,47366,39869,18443,45152,28096,13640,47702,5255,11034,48539
28834,47574,48523,18578,49828,20828,48880,32392,1785,49983,48197
28835,33944,48825,34846,14197,45987,18868,37341,1800,34281,49443
28836,6745,7908,46104,41291,23344,28577,10065,2774,13394,48945
28837,18473,18843,44632,14286,10793,33506,48475,572,46289,5497
28838,47559,47948,5145,12149,9478,21836,5735,44740,32407,7345
28839,34260,38383,30008,747,45606,45876,43457,3919,6392,2731
28840,47014,20664,33678,36662,3745,25787,23690,38928,6584,24779
28841,11174,15083,9143,44857,2015,9578,36686,49243,43331,23147
28842,6459,5711,33076,13122,19894,20386,12385,42219,8086,21925
28843,47112,47157,41668,2122,2570,1852,41875,46934,31020,26290
28844,2240,3091,24995,29382,11441,17866,12328,41755,27244,24837
28845,20138,39801,48136,3489,16675,15093,28255,12041,13949,9571
28846,26226,37464,49132,4076,5240,40997,44580,44034,23584,46035
28847,17339,10135,47390,35300,21925,29845,7861,32717,43743,12246
28848,27504,40955,4115,16910,47378,2959,46620,9218,8,5428
28849,44732,22666,41761,23916,4464,23719,48843,16500,45220,31130
28850,6666,33900,19291,15666,17265,1750,2109,10423,17540,47210
28851,24161,30077,18102,24090,39413,16248,48114,49022,49969,44829
28852,34173,39553,14333,3197,49665,37176,25438,33759,27595,11019
28853,44274,10937,29727,34416,22924,10887,45373,25860,9118,41509
28854,28443,37,21470,46816,38704,48432,44177,259,45533,27689
28855,19013,17477,35538,41743,3351,44227,2959,18609,1598,30949
28856,4844,1504,36999,13425,33806,28507,40923,30830,17029,40775
28857,3878,23565,35997,26973,40518,44619,15616,18016,33302,13421
28858,44289,27725,38636,41567,416,33097,4854,286,19985,39379
28859,22935,29158,41529,32629,6552,43249,43556,45662,45837,7695
28860,22056,45388,11296,15497,24932,44971,38087,23460,24378,43661
28861,28892,4476,2528,6380,48502,47168,8185,7798,45687,44569
28862,21905,21710,41705,14475,46677,16201,48453,5438,15570,20273
28863,22623,27817,12607,34773,38030,38426,3218,29692,5987,38286
28864,2061,43417,7228,47707,26799,22589,34699,6996,38283,39584
28865,49024,2608,30739,17894,27319,22927,49012,6588,30549,39903
28866,31525,29250,24712,1860,13993,26495,6996,45704,39315,9273
28867,46162,45834,3934,37146,36956,6342,43691,11090,47935,43549
28868,42059,49125,46350,36384,42264,41726,45480,6433,45955,27341
28869,27295,2821,40209,33794,9168,21261,4420,2947,3978,9034
28870,46537,48983,16574,45422,11591,38953,36114,45911,27311,33901
28871,47796,15602,16601,27884,4380,43050,37786,49147,31628,47082
28872,34929,16302,24745,10122,16155,34098,49774,39607,24427,20939
28873,2464,14793,26589,1451,11502,3537,39571,4440,30111,35710
28874,808,44916,12523,34776,28624,19367,48644,6328,38913,6412
28875,8494,27440,33346,24978,21564,12719,45096,29970,48574,17958
28876,24541,33973,11316,49284,10676,47358,28215,18448,44197,36672
28877,7512,34912,13420,34358,4318,31355,24625,26750,41819,1925
28878,30725,48289,33654,31448,1897,44553,43048,8958,15985,43731
28879,45022,4031,46724,3943,43881,12297,48131,23804,48254,46721
28880,35198,37064,36675,40355,17975,38673,7848,29461,26844,20018
28881,44630,31194,21564,38353,38235,24602,38224,38228,44238,20020
28882,907,14197,28570,21590,15646,16075,45134,16061,46336,20114
28883,8195,47070,35256,16411,11802,26747,26323,40878,18969,37612
28884,3131,34981,8313,6789,19528,39741,24172,29656,10981,18546
28885,31798,29629,44837,41952,21128,35930,38274,28213,13914,30379
28886,42125,23690,527,8096,7273,9561,6212,1591,15121,38030
28887,44406,6109,37780,38652,31918,46620,14694,46171,11781,49352
28888,31171,24883,45834,49022,10590,43382,29129,22020,40981,48695
28889,2671,45422,13033,19633,2304,8542,44578,35792,28510,36492
28890,1122,3999,21586,43234,3015,43417,8310,28720,11354,28872
28891,16858,7036,5181,36220,162,6576,12894,34406,10712,14734
28892,12358,27659,1343,32327,40043,1756,3527,9859,35016,42995
28893,17394,8325,42996,37358,24694,4385,18915,39382,34460,41841
28894,24441,23192,22956,19339,32286,17887,40181,20077,20370,46403
28895,9856,1183,28809,4256,6987,36515,42883,886,17783,26646
28896,17446,18817,31945,15391,34204,33769,10875,40659,7252,35972
28897,28518,24768,4573,14162,44901,23507,38685,41796,31765,11047
28898,1723,4458,5427,38256,26458,12606,39323,6090,23454,35023
28899,16863,5466,41990,47470,41431,17854,3519,49391,20300,21919
28900,38415,39548,45245,24650,36329,10493,19658,2653,14301,27845
28901,49846,28562,19440,34539,48946,49000,5488,17596,11611,35666
28902,30036,25999,45451,49098,22643,42523,5497,5280,25562,19704
28903,2136,6411,6480,25929,3604,36927,29601,42065,3425,18127
28904,33185,31737,2731,34783,38154,39671,30916,30766,3666,221
28905,16606,4013,10316,29348,16477,48675,30036,12650,45997,46971
28906,23123,24170,17760,49085,8499,10711,11649,10051,36384,41704
28907,39963,37760,37276,23168,11882,25261,46046,42496,21426,25224
28908,19661,48613,31578,49231,32036,34976,21291,27263,32814,45474
28909,37494,10097,30629,31474,19913,41162,41211,34171,39500,39534
28910,18216,27200,41117,49825,36685,21150,17545,43510,31830,37911
28911,26159,49749,42022,1904,7961,6161,30360,27779,3320,23614
28912,2497,11907,14424,9243,14702,35650,4422,30046,36435,4527
28913,44508,16888,21632,47496,23075,20664,8051,38362,20642,41880
28914,31645,40070,23720,17949,36586,22543,13134,822,36508,15739
28915,18065,10259,35629,31999,19136,6712,12605,34659,29926,17401
28916,45035,4692,12368,17485,11346,15099,47506,19548,16066,15310
28917,10556,39283,44953,49992,9632,49287,35042,13581,2066,28151
28918,5661,6118,45819,28619,27470,29346,2428,22095,18092,35527
28919,47990,39510,7121,12446,30751,20255,37735,32903,23546,19978
28920,36735,45349,12093,33763,21177,20842,46627,26960,49446,20784
28921,674,25920,2592,46083,44660,21169,10282,34303,24684,18096
28922,44937,48291,38101,29151,32189,14211,29214,22369,29475,37087
28923,19016,34466,14457,15539,38317,35298,23814,36179,5756,20736
28924,42406,28054,23178,35347,47199,1456,23466,22878,31014,2301
28925,11750,21802,45652,25007,13863,48021,6247,36541,27234,39533
28926,30475,6048,49644,47334,9235,41951,3909,1456,24814,20323
28927,31284,14858,20619,40724,703,37182,7304,38950,10346,18587
28928,45532,38686,7975,20198,34155,25552,16806,7353,44853,38842
28929,34973,31618,3370,14401,21302,48161,17771,18837,4258,45315
28930,15043,23067,8092,36836,38462,36471,16540,40088,15071,29220
28931,24809,31543,31361,15469,47524,37697,46071,44143,46094,41794
28932,33511,42494,40668,31086,17542,45206,25521,15574,20667,584
28933,43447,25210,19863,23460,6689,18311,32558,2443,18440,40311
28934,36861,32306,26198,19276,7330,30624,49289,14982,37906,45055
28935,6721,44054,13293,39824,36118,31600,5175,23816,36612,26902
28936,20361,28127,33379,10194,46293,31358,8836,34146,497,10718
28937,48487,47851,23459,47952,18968,8927,18592,30129,37349,23719
28938,7514,17577,30214,39129,30838,26132,25725,15027,12341,39760
28939,32769,48490,28155,9280,12402,35737,42007,40602,41980,41205
28940,1551,40963,8403,34921,6411,28558,24962,23796,10705,49004
28941,10095,37370,11563,14795,30680,47045,14675,15630,1354,26133
28942,626,45163,30415,43989,47614,33657,19326,8486,6106,37647
28943,33860,15024,48775,45614,13219,16262,10423,43012,41190,26612
28944,45190,44082,20059,6569,5563,9010,7500,12694,34957,48641
28945,14618,8623,2925,36715,47006,20466,15404,4694,23855,21487
28946,7645,49828,49529,13423,4963,17372,17538,1490,12407,16636
28947,43920,16554,45615,38799,28694,27781,17101,27384,3431,49501
28948,27193,41861,46282,5960,17054,49273,16202,19591,50,27045
28949,18814,35373,49278,9315,46708,25499,48864,6285,47227,34669
28950,26900,20920,3582,36706,47013,10,19104,31737,15940,49425
28951,21654,33243,43746,36834,39177,19567,40029,48390,13774,17917
28952,27834,31744,49587,40146,8083,10321,11126,16775,38431,33946
28953,47823,19785,9530,30445,32643,1948,23283,31317,30191,35339
28954,48432,9149,12551,31677,39450,22386,18878,27834,15072,4075
28955,49921,46106,15998,24521,43098,2157,17009,7052,47458,10324
28956,10363,16221,44940,16311,47308,22311,28744,22887,1174,43235
28957,46150,41518,35834,8422,48218,106,39677,29334,20414,47934
28958,47939,35519,23980,9104,4829,21462,29509,20432,36830,8645
28959,42266,6326,33996,48945,47866,10063,26613,15805,11102,36638
28960,8170,1690,23223,13513,25555,47857,3893,17089,41117,3958
28961,46990,45603,35832,46790,39744,12615,39274,17382,41815,33087
28962,21813,15744,48227,36506,15361,130,15656,3083,8168,43139
28963,6859,13485,22750,48502,22505,20449,13180,20215,8692,46643
28964,9157,16890,11211,30713,8417,840,39620,40753,20944,41435
28965,13233,8369,18539,35846,48177,9702,28116,5011,29941,33984
28966,42389,6598,12558,2488,24358,4472,30810,43040,42215,20391
28967,33959,7351,6229,11601,13921,29407,42182,7641,39230,3349
28968,37925,37849,43593,16466,9414,17788,27433,21593,37856,7161
28969,16252,2059,4730,48373,31926,26819,46223,37516,36941,26347
28970,27908,24682,44794,26029,36149,6634,15323,2506,8685,20060
28971,8604,43218,48145,16242,24654,16468,16439,23609,8151,27392
28972,49119,46113,12337,6924,32546,2291,20640,20948,22905,26997
28973,38848,23633,48693,4046,49433,41385,47512,6953,23353,37368
28974,49400,46114,35705,15708,23332,3493,26520,4442,21833,21687
28975,37527,29211,29616,19050,47370,45254,19994,26764,25884,40858
28976,220,48871,28947,33980,5790,44467,43692,34384,2501,19905
28977,2463,6251,6591,4122,6684,49255,21611,651,11365,6353
28978,8998,4427,28312,26211,27621,845,16338,28924,38081,32991
28979,43301,25258,24694,34901,19362,33681,42282,42392,26654,7169
28980,49210,33923,48633,46323,38712,9132,15706,19880,32732,1794
28981,26458,1329,22030,15748,12174,9565,26731,13805,12043,41969
28982,22872,14234,37595,5350,23555,24807,1363,43536,43492,40326
28983,5148,4665,12094,3776,29594,17830,48769,5296,1007,9014
28984,25806,45915,45019,44186,13869,38034,7936,14050,23161,46896
28985,6891,612,34447,48934,44056,31185,33627,19607,11657,19026
28986,26562,23327,17763,30781,38445,5462,2251,20043,36780,36653
28987,27970,42595,49241,41713,10641,38688,31845,40427,32286,5121
28988,28285,29368,21545,30983,1934,2695,38755,38719,41138,3991
28989,16360,36488,42608,6362,9582,15558,44173,5437,26995,41701
28990,24301,26974,35553,37169,38084,49628,40743,9573,89,27317
28991,17471,7346,23418,33379,28433,38602,14005,30373,5489,15358
28992,22480,6030,31437,30552,14284,33739,2404,43723,9588,11225
28993,5712,23374,13191,4882,5916,18761,15948,18792,1781,29398
28994,31937,4485,29411,23438,29675,15207,24669,23592,24150,37714
28995,22256,30682,48427,39427,27543,49804,35494,46974,3307,11340
28996,44312,48421,31765,2051,44454,2060,44175,48723,48469,10004
28997,29652,4807,24050,44564,40212,22703,14933,11054,26467,16316
28998,12206,46943,37820,12869,8179,21285,44610,11866,30351,44721
28999,4573,31334,2560,47276,24464,18837,39683,39353,10350,1334
29000,48503,19868,17199,47383,6421,13914,38926,24386,28377,48417
29001,10173,17282,45831,47605,15787,12208,15695,43655,10266,35298
29002,15032,6787,25147,10168,36803,40527,41150,7803,49795,47851
29003,32043,28232,22561,3644,25122,2321,42326,49411,37283,47159
29004,34418,25611,32443,21009,4692,13941,5007,34498,29853,12118
29005,515,48435,3473,22519,19695,39639,14231,21783,690,19063
29006,14597,28824,34917,17572,17682,44225,24855,48015,22746,38923
29007,17785,29920,22427,7904,4579,23326,29454,8208,10752,3384
29008,29450,21929,31736,18380,36296,33095,23267,41841,22685,39502
29009,2274,39272,25383,35642,47578,10590,34916,45386,1588,30233
29010,23981,5677,4192,29225,14022,47067,8302,33054,17319,25320
29011,29904,9131,24830,2676,35285,7499,6679,33213,7633,48416
29012,423,22045,37106,12535,13942,25384,23859,46086,13798,12336
29013,4848,36174,24143,44952,6287,25588,4360,18330,19367,41577
29014,5593,2336,33519,46042,47521,4508,5776,40654,33601,11187
29015,34637,6364,33299,25122,23052,25036,22155,39901,28155,47333
29016,21799,10668,20938,21862,11239,46771,11529,3473,23760,43014
29017,13382,24242,27843,17168,38621,44032,16322,10687,34745,39737
29018,30730,40900,37215,11510,21223,14903,21345,38077,40130,43077
29019,44888,13686,11204,28312,25763,47510,24502,31777,24462,41782
29020,29064,32234,36801,23446,2158,40372,22388,5000,6295,25107
29021,48510,38528,21420,9036,48633,5115,23738,25521,22844,25190
29022,28147,16508,14278,36942,6122,45874,28878,38134,35601,47555
29023,23994,27762,9558,37118,49186,10017,8534,47668,19388,586
29024,2831,2462,47601,32315,46923,38927,16616,19155,19542,47480
29025,1145,14856,40845,45267,26619,34436,47707,37963,19736,12900
29026,9785,10940,9737,40784,41345,42354,12549,48590,42286,19583
29027,9303,36451,44013,35866,14139,11397,49373,21543,41890,45220
29028,24836,35307,11912,24772,35675,4559,47016,5442,13362,46105
29029,45431,6333,32553,12611,8080,41675,18743,45963,47845,48835
29030,219,5699,44243,35053,3114,29415,17511,36261,16674,19358
29031,13653,33382,27377,36648,45505,28089,20756,36398,4948,17420
29032,13404,7525,24843,24028,1895,48297,10887,10935,34802,1369
29033,42381,2539,38167,39668,31403,36381,24692,48686,13548,44278
29034,9960,19408,15716,13219,34975,16827,27941,15781,28466,38511
29035,38775,35473,22839,49934,46842,39326,46384,32503,19436,42591
29036,27152,618,11934,43710,20751,16194,30034,32451,44959,39449
29037,44564,12675,1909,46347,18558,49048,32622,49926,40267,4063
29038,33206,10346,19884,32483,32752,40184,28854,11405,2491,46432
29039,23661,13284,37363,16356,45248,9614,29109,44864,29144,13929
29040,15680,1625,43894,35652,47265,3024,42822,22054,36672,41925
29041,17763,39660,28065,11309,12788,10088,15800,33280,23238,31492
29042,6997,5842,34015,37461,47814,2963,41469,9949,31527,34915
29043,25972,30001,5658,3627,41099,49246,21508,36672,44801,43825
29044,27928,21664,25251,44961,43101,38497,9887,3236,22679,39263
29045,8953,624,19757,37051,32224,42170,24867,48769,44876,35483
29046,49725,34588,24527,8508,4802,19172,34143,38270,16981,5270
29047,31512,26672,37576,22003,2665,5257,11198,19719,25620,44270
29048,3995,11032,15659,6982,38256,978,40578,15064,38907,37495
29049,28180,4397,45394,40173,32942,22344,17767,7047,43469,912
29050,16469,5336,2544,9986,23495,42178,8289,26856,14571,15211
29051,1972,12035,36377,17380,23952,37365,618,20443,3239,5397
29052,2608,17551,5054,46482,5575,25677,4377,37391,4667,18873
29053,37860,29623,13682,36240,8274,39253,27085,16799,1528,23433
29054,36166,4808,30225,23327,9952,13787,32237,47204,33050,41921
29055,24497,5631,17967,19527,8536,22229,40572,5377,31062,22217
29056,15490,16816,25621,22508,25049,46380,14203,10253,30650,38844
29057,20780,39863,33487,32446,49731,2980,9390,11795,36575,22289
29058,48305,6717,10472,29450,9237,30243,18495,16128,24839,21700
29059,36558,32236,20633,9492,18844,32464,46564,16300,19406,19977
29060,38930,3113,30314,28374,27591,37338,642,48994,31152,44351
29061,38719,21961,46267,27070,29842,6675,34482,45164,35701,43565
29062,22749,12088,30676,2886,33415,25871,11928,45488,40262,7023
29063,9940,26209,24842,23435,8836,28232,26668,8696,40808,42220
29064,17520,3364,40014,42317,5014,30959,42265,6920,36272,49960
29065,8479,46066,21707,5769,30294,356,2010,5110,12540,10388
29066,44018,39368,27492,45529,38719,4133,18112,43276,49512,19553
29067,32617,561,31047,9074,11475,38906,45986,49545,27270,49776
29068,32085,13855,14666,38017,27820,40185,46249,43708,24004,5681
29069,1615,40061,20666,2467,1103,24165,35742,24566,28808,46361
29070,24762,20081,38959,48787,7116,8043,18587,38829,43664,7130
29071,15063,6266,26100,19539,4581,36467,11622,49370,36351,1587
29072,23528,16917,19070,2181,22148,16032,41637,8227,4127,9962
29073,9229,42190,20533,29611,10622,33271,18678,36928,34375,21450
29074,25279,3348,14396,25656,21811,470,35845,21608,17573,43119
29075,35071,16343,25075,25545,35386,16393,33288,46930,29592,9812
29076,38003,45730,12830,43750,15676,14769,35196,12749,8862,296
29077,20924,42656,10855,23615,30606,20405,13788,18775,35621,9731
29078,12091,32190,28254,34091,23863,20528,39618,39193,6479,31172
29079,49726,46970,18023,6693,18645,24093,44737,4934,37966,44143
29080,27345,13710,7357,37212,25275,9984,47535,31144,19915,1211
29081,21791,38751,29078,20322,40792,32323,36716,36149,28843,40815
29082,34209,36995,32186,27336,8043,28658,12558,43042,22627,18866
29083,15297,13597,11044,47520,43882,43939,35224,48248,16219,5490
29084,10685,3755,2924,46151,11547,2164,14898,4963,4536,19425
29085,38562,27906,37123,8038,10523,20011,5547,13201,7435,32404
29086,17761,6054,14001,25204,20611,807,30994,31328,28664,39415
29087,41158,3315,36387,10354,2226,658,38437,27740,39211,17622
29088,40398,7739,14787,26306,34636,19483,38179,46801,12634,20834
29089,11403,16442,16732,7997,23953,46922,8413,39987,35460,35034
29090,34156,30749,47078,6783,39873,11521,1420,9133,24377,14426
29091,37769,43570,22895,49904,28567,7568,10871,36085,26875,27270
29092,15047,31300,37127,21932,34404,11702,47130,34154,15766,42491
29093,4155,43271,16345,808,43102,10756,30082,48059,3615,32200
29094,37031,40024,47674,47322,27986,8999,26222,45387,11852,8146
29095,18792,10834,38040,21229,42482,6301,20575,38237,18319,10305
29096,44400,6370,32826,49863,2524,16925,6608,1728,45157,24418
29097,11075,49045,23930,47409,14643,44103,30205,24524,15473,20294
29098,34486,44574,27702,45182,7588,45538,14499,36384,20846,4329
