idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
4798,4963,10647,2466,1474,7995,6166,4348,3524,11287,9611
4799,5602,5124,2004,1428,1882,799,3587,6508,5744,11202
4800,6753,10899,3753,11280,9513,10136,4077,5636,4364,5294
4801,6952,7205,988,6435,3794,8569,2724,2422,5540,4692
4802,1304,2886,4884,5183,1649,8451,4766,8414,10089,4900
4803,8170,9964,7327,8799,5578,3110,7794,2588,5550,3496
4804,10694,5687,7732,8249,8788,1688,9133,5774,5748,8129
4805,1308,1767,10570,4622,7498,5497,5721,3256,7824,1570
4806,8253,2486,10094,6005,9049,3324,3918,1746,3273,5208
4807,3965,9285,2367,2190,1520,9132,10655,10172,10915,5733
4808,4914,8493,11189,10854,7418,2760,276,3978,3864,10854
4809,3840,6515,6131,5285,8155,10428,1842,10794,8657,4449
4810,5900,806,2139,6396,4672,1409,8390,5302,8842,1677
4811,4593,2968,5666,5556,8168,6265,3442,9035,8530,4057
4812,3874,1689,8010,5023,1698,1986,581,31,9239,2287
4813,5757,8858,6653,1657,5375,9523,5774,11289,10472,4089
4814,1416,6653,521,1201,9018,9267,1106,7072,1567,6591
4815,936,5541,2955,2358,9284,7981,5374,5841,7360,10025
4816,2362,9578,1353,11027,5151,7763,2537,3970,8293,75
4817,10898,9468,277,5724,9137,2045,5637,10446,4616,10942
4818,6886,4284,166,3245,4489,1863,10453,2571,9093,7259
4819,10040,4175,9091,2773,7918,9837,2401,9225,7368,6452
4820,1461,874,3366,436,3660,9540,7900,1039,9562,4742
4821,9618,8877,1663,11191,4439,7733,2192,5738,10922,5597
4822,2093,5770,8061,5939,2260,8364,6916,3466,5561,8477
4823,10293,2510,7817,1812,4630,9686,1009,7741,8108,11290
4824,4398,4387,9540,2923,2386,9131,4409,4021,10867,322
4825,1775,5036,6858,6488,1826,7092,9777,905,7389,7497
4826,7729,5921,8159,9986,5815,10125,6463,2749,24,8405
4827,6708,6313,6962,2453,8897,2665,4825,10015,598,6349
4828,2318,4335,4693,4320,6898,8579,4340,6030,8878,8597
4829,3638,11192,7686,10807,8924,5194,1629,6506,375,3935
4830,5755,4272,937,7890,8888,6327,3377,9485,8298,7333
4831,8133,748,48,5120,9720,2415,10657,1507,238,656
4832,1155,6421,7890,11278,11125,3492,3,7721,4846,4382
4833,3841,1342,7107,5235,1101,571,2549,6523,8099,9291
4834,6246,1425,7634,3504,8649,6868,8940,9447,8269,10851
4835,7679,4845,306,10259,44,7908,4970,1168,2877,3344
4836,11160,9023,9265,455,188,1129,7892,9048,4583,7318
4837,5142,7952,8237,5480,6013,3456,7596,1044,668,9080
4838,9275,656,7191,512,306,3063,2427,4726,3567,2938
4839,340,3230,6934,5496,1679,1444,2420,6144,6121,7278
4840,3560,3791,11063,6028,981,2196,5933,10476,10544,6225
4841,11113,10957,2636,790,9819,1365,4451,5129,11027,10940
4842,4522,10388,2122,6018,5498,11365,5263,6088,1170,9605
4843,6077,2633,9198,10430,5130,4221,6937,4459,5652,5698
4844,4516,8793,10620,8021,10088,6269,9155,11084,3763,878
4845,11067,10506,8680,214,2466,2509,9562,7489,2886,6730
4846,4983,2040,3376,10917,1966,2607,8979,8542,7454,1398
4847,4042,8643,3759,7666,4937,9555,6590,6517,7623,6556
4848,8920,4707,10758,4122,7933,8351,2202,7028,6940,7051
4849,11249,11332,2756,1838,1586,4443,1131,5082,7039,3763
4850,10628,1043,11263,3413,11274,7121,5087,7841,10288,5417
4851,3554,5955,2291,6521,3646,3528,123,3816,10306,6634
4852,3920,7512,10353,3911,5532,10166,818,1052,6569,3429
4853,6119,6797,3344,9680,9396,3867,10355,5227,7089,9551
4854,2109,719,5093,2581,7716,3836,4111,1813,6506,5802
4855,1230,8769,3063,11118,5344,7446,3707,3029,2229,9031
4856,204,2749,4024,7689,6165,4751,1824,2427,9927,4558
4857,3483,10502,7407,9484,2481,5004,7369,3852,7827,10130
4858,4405,10466,1918,4509,8779,4414,3586,4412,3115,1702
4859,9475,7177,10558,8383,4194,9651,8400,204,157,1907
4860,10840,726,4714,10710,5787,6731,6138,6587,8387,4699
4861,9052,1209,6561,10510,9194,1810,9953,5153,7738,10804
4862,5774,9748,5701,119,2660,8989,3723,3820,9586,1026
4863,10775,6422,903,9080,984,8117,7557,1986,8275,7923
4864,8343,2277,10932,4816,10863,5804,8105,904,6681,1116
4865,9956,9769,8653,2260,8057,10111,3421,10973,5690,5688
4866,10567,1564,2790,10799,67,10841,8817,10204,9914,2696
4867,4082,4125,5725,2532,977,4821,8057,11279,5304,3952
4868,4697,1712,10212,396,6967,357,8741,4892,7468,2721
4869,8653,2496,5332,8568,10664,8244,661,8773,11393,3115
4870,1771,4008,2694,8762,8447,8188,3944,2267,2927,6838
4871,10373,4623,4695,10189,7144,10670,4517,253,11036,3810
4872,1856,1221,5287,7553,1276,6505,1966,8921,1724,1212
4873,411,5711,2400,8814,2821,1565,2950,1730,9681,7767
4874,7449,4292,6688,5503,10219,7191,8469,9532,10887,7782
4875,1025,6808,5575,1946,3576,3481,6433,2185,96,5859
4876,9141,11076,4565,1103,648,4922,5171,10256,6507,3982
4877,7328,3961,2597,2082,10464,6829,8621,6762,9336,6112
4878,11359,8053,10514,11062,7640,624,8865,9830,7251,10576
4879,10430,1356,8760,10654,11233,8473,4758,10460,1502,8718
4880,2416,7727,9804,3076,803,3111,10530,10357,8775,5049
4881,10111,2729,8317,1684,9107,9480,1345,6577,3625,4020
4882,7742,1719,6199,3925,9931,7752,3370,1176,7332,8633
4883,11239,9999,1993,651,207,7869,9585,1239,2306,6130
4884,4094,975,4763,1188,5053,442,5785,2497,4491,5501
4885,3819,11098,4487,11167,9702,7476,3844,651,559,9282
4886,7118,8078,3144,261,7840,10906,3402,316,459,8037
4887,4175,4345,4697,2626,4332,10258,5609,8112,10758,6361
4888,8708,2152,10190,2827,11385,10965,3746,8266,3094,6484
4889,5569,6006,8008,5202,4663,2929,2881,8235,3125,4937
4890,3399,10796,11309,3374,8164,4454,5114,7207,6922,3806
4891,8141,9208,9042,4615,333,7424,9200,9254,8527,5392
4892,7675,2019,8792,4844,8640,7538,11028,8044,2013,1306
4893,251,5452,895,895,8660,3748,10985,150,5862,10563
4894,7529,8311,3248,9957,7166,9512,5261,3074,2507,8516
4895,10498,5913,451,1183,3122,5754,5466,49,2109,5720
4896,5810,2788,1619,4855,558,9024,10940,5945,5174,11398
4897,3592,2661,8126,986,7975,11291,7633,8443,612,8210
4898,10277,9454,2658,2364,2906,1202,6675,10282,1398,1134
4899,6888,10221,1239,6354,9301,8824,1514,674,957,1142
4900,839,713,8439,10800,3364,3496,7619,492,9674,341
4901,6635,3168,7738,5067,8882,3704,3444,4782,7580,6378
4902,9511,7403,6800,5808,3420,8803,137,7775,9039,6324
4903,5468,4093,5454,568,6353,5113,7023,10299,4392,7650
4904,8444,8250,2091,3846,798,1140,8604,7585,9661,8894
4905,778,1059,6464,5607,6218,1013,8415,6395,3997,11177
4906,1102,10846,741,6129,4821,2921,7942,10631,1913,9776
4907,3660,5587,7786,11166,9370,6620,11161,5614,2237,9982
4908,4510,6801,4831,9696,8179,671,6076,626,5835,10596
4909,2369,4775,2616,1487,2425,7247,11309,480,1169,8373
4910,4521,309,1321,9471,10623,8572,5832,10658,2891,10138
4911,6489,6000,530,11296,175,9644,6395,613,1014,3569
4912,10233,10289,2198,11096,4290,9433,8995,2582,8174,3171
4913,9076,10894,10692,3137,2588,2093,7685,5369,8939,6766
4914,4186,3633,8813,11011,597,5904,4916,5776,7633,6893
4915,4797,8139,2702,11068,137,6285,9661,1463,3670,10919
4916,9633,1524,8546,10645,8594,9915,2302,10205,9763,4997
4917,3561,7257,9268,4042,9222,8575,7479,4980,2029,5267
4918,6516,7021,11244,6789,4767,1593,7820,4771,3013,2502
4919,3521,7404,3353,10412,1501,3083,8782,7171,392,3781
4920,4402,1824,4334,3623,4766,8623,7353,6575,712,4785
4921,6162,5774,4744,6703,1579,8326,923,590,549,4585
4922,8995,1289,5007,452,9953,975,5448,6841,311,3206
4923,1740,10868,7600,161,9129,9754,8914,452,3837,2817
4924,3210,7837,6846,5764,5749,1453,6105,7495,2220,11257
4925,8584,1479,9180,2324,9481,10830,6104,5145,8672,4419
4926,2728,8702,7823,692,5408,6244,4094,1,5692,553
4927,4795,196,7305,10119,2875,11379,2386,11131,3988,4911
4928,11053,9223,3125,9769,4824,7291,7895,10400,8450,7286
4929,3031,179,2837,8968,64,2439,765,924,7818,11128
4930,9509,5007,7292,3328,9473,275,2980,5437,4385,1734
4931,6192,3160,6549,6004,5520,9797,6209,11317,2103,650
4932,7605,3612,6441,9928,3622,5883,4531,8273,8345,3027
4933,4581,10301,6228,3581,8024,9161,2606,10174,707,10749
4934,1133,10488,8083,10193,4401,8167,5366,4209,3622,7644
4935,6241,4410,2689,8375,8772,11390,11109,7532,4860,3891
4936,11157,3686,5535,6946,9003,1989,4667,6501,3032,7523
4937,8726,8652,9582,3622,248,9107,10360,8309,8060,10809
4938,7787,3855,5004,7145,8565,6039,7543,8886,6834,6461
4939,5217,5795,5461,5140,8981,3174,898,7471,3850,71
4940,7103,8187,6595,6000,4453,553,516,94,8882,11388
4941,6090,6845,1976,10656,5989,3964,3758,8541,10228,3245
4942,6399,8742,10915,9530,10303,11339,4893,10851,10721,7003
4943,11330,11261,8867,2722,7738,9287,4956,5508,9466,2524
4944,4472,812,4857,9787,3258,36,6309,9362,2418,5523
4945,9894,8944,9299,9377,8393,10769,6982,7708,5667,4758
4946,7095,131,13,4835,10060,1320,2533,7595,175,3458
4947,443,6169,6339,8690,1112,4361,1338,4075,2240,5240
4948,4438,10261,4365,6702,1011,10986,4920,6534,669,5545
4949,7214,1497,8997,7576,3456,8143,6298,8470,5836,3383
4950,5992,5949,3143,11105,2301,10857,9284,9252,2680,8183
4951,1165,2485,9760,2460,6224,2867,6633,4308,814,9332
4952,7651,1948,9311,7613,9034,10558,8774,1068,4806,7522
4953,2634,10686,11020,845,2197,7946,931,604,2228,7489
4954,6901,4756,5116,7507,7505,1587,9206,9566,7673,7965
4955,2507,995,8486,2368,5679,7963,9475,3663,214,5449
4956,10356,8013,8903,2677,5817,2450,6415,9241,10032,6914
4957,5266,526,4174,3324,5550,6679,7864,7109,8485,1097
4958,3383,8367,7238,293,7465,6375,999,9596,3878,5997
4959,8018,2714,5188,10534,3577,8024,6745,9324,3665,591
4960,7450,9070,10945,4747,3316,7340,1175,3072,525,3797
4961,7569,10354,9606,9187,591,10632,5821,9308,2979,649
4962,324,5063,6444,4056,86,4543,8201,7226,7625,6414
4963,9696,2518,1518,5878,10485,3151,5292,9231,2334,9897
4964,6705,464,5257,3308,10997,5466,10145,10848,424,7500
4965,6086,3866,8902,6271,6763,10335,2622,10362,2372,3380
4966,2711,5916,10249,4991,9433,6824,3118,5823,8353,7152
4967,5227,8287,7409,7596,7261,6478,10543,8868,8888,8058
4968,3478,10996,3764,10147,1910,2249,4949,1277,7123,5748
4969,4549,5769,1241,5147,3599,1192,2132,180,3158,11323
4970,40,606,1358,10089,8860,11348,7217,6366,267,2226
4971,10270,7988,3775,8747,2770,1823,10601,5992,8685,1705
4972,1350,10637,2692,4567,2508,8708,6274,312,4203,2362
4973,4629,6126,10167,8287,4527,3094,3514,708,9941,480
4974,749,1203,8986,7532,4014,701,4792,4670,4328,8761
4975,4748,10182,494,9882,4142,7420,10357,2420,6942,6250
4976,2308,5457,5425,9950,8327,4401,3117,6810,11031,3141
4977,10636,8671,2263,7487,6634,10108,2038,3536,8361,6295
4978,10826,10101,7782,4654,10779,3541,8887,356,9247,1798
4979,5790,1345,678,7808,6602,4201,5688,7506,1040,9310
4980,49,8074,5616,2332,2567,10442,8335,9213,4719,3418
4981,9798,3031,7019,3806,5594,4743,7069,7210,2942,8918
4982,6433,2732,156,3414,9111,545,10380,11386,8849,10756
4983,4103,1109,1453,6626,5771,6933,9587,2765,4976,4080
4984,2682,10163,1902,4409,6424,6749,8666,4387,9696,2598
4985,2223,815,11157,10245,251,96,8021,4130,8768,7343
4986,10190,3249,6976,1455,666,1116,2801,1719,4531,10723
4987,1676,178,1664,5256,8877,8950,6636,7963,10097,4110
4988,6184,7155,10601,10124,10199,9339,2127,10780,374,1568
4989,2168,11203,2385,7964,4925,3804,6511,2740,926,5603
4990,6544,2293,4711,2285,10528,2385,3119,6620,9738,8882
4991,4546,4776,10803,2562,6818,4515,1684,6003,5572,3403
4992,8590,7573,1736,2892,3397,4007,5378,10025,8323,8364
4993,4977,5566,6968,4678,7717,4135,6396,4255,5823,7433
4994,1716,2036,10911,4390,5021,10205,7974,4696,7081,5589
4995,6379,10041,9285,391,9850,4666,9703,8508,9011,6549
4996,1363,4890,5890,10825,6594,4194,10083,1710,7970,7691
4997,4881,11062,333,10168,5081,9531,4530,782,5035,2898
4998,6456,11301,2746,7995,9594,7195,9118,3758,9133,6465
4999,487,9762,9077,7743,3521,6241,7922,2591,8013,3878
5000,4046,10734,6978,8907,6484,6921,1637,1902,11112,10909
5001,5358,2825,5782,4117,9673,7920,2219,10978,5157,4405
5002,6653,4476,1059,5165,2572,3334,11272,8203,6056,8294
5003,9922,9980,8487,8903,3357,1232,10818,3352,3673,2080
5004,7841,7201,1391,5464,3038,998,9205,3977,2774,6103
5005,8622,253,4987,7367,3185,1731,9967,6624,9386,4058
5006,11322,5066,6797,8537,4711,8393,2485,6923,1122,7741
5007,9182,6938,8977,6162,2338,1828,1796,6480,5456,9047
5008,3436,8489,3564,9061,8659,8568,7692,2281,2812,3972
5009,1365,5569,3199,127,10720,4289,3210,3105,2586,45
5010,3447,8917,10221,369,3106,8053,8388,6727,1318,8401
5011,4450,456,6904,6214,2845,4647,4710,10073,10547,3597
5012,8812,3498,4683,3335,5448,3211,8581,3449,9426,7426
5013,1241,2428,5863,10333,139,10869,6772,9765,805,11147
5014,2486,2904,2049,7068,4736,3830,4418,8543,2317,9231
5015,11237,4159,10144,152,2119,4572,2652,1330,7608,3994
5016,10593,4080,7215,6175,301,1195,10340,9702,6691,1376
5017,11168,7510,10706,7767,6166,11396,2122,949,7949,7149
5018,4969,388,6928,3113,1696,2849,6552,8924,4137,1986
5019,11017,864,6369,5507,4589,5308,962,97,7893,4076
5020,5571,5439,10467,9982,1108,5343,9675,3446,9714,1302
5021,3059,896,5886,8057,11263,6540,345,6066,4997,9910
5022,1378,6434,2384,3783,6320,153,10726,8372,7056,3552
5023,6378,5594,1832,1448,5432,10802,8722,9020,99,2367
5024,9406,546,5769,9165,8207,2157,659,9829,3069,7998
5025,10839,1659,3142,11279,11262,10135,405,2364,9207,5362
5026,918,5252,6016,3999,10503,6758,7257,8581,3196,9836
5027,5187,6784,7657,37,934,404,10131,5944,7992,9837
5028,7948,9700,2508,6973,4682,6542,3892,2046,366,2309
5029,3100,6832,2302,643,4391,10971,6681,712,4670,5999
5030,5541,654,3027,626,11327,7516,8500,655,11180,8221
5031,5873,3545,112,510,2233,7710,403,3394,9244,7101
5032,7834,8506,1570,5301,5698,6875,2064,7201,8102,200
5033,11043,8809,11136,7163,8235,2055,4962,5167,5926,6944
5034,10516,6262,5412,2788,8658,4623,9044,2523,8040,7179
5035,3384,9058,3807,9380,5596,4223,7665,463,2089,1322
5036,5309,2970,8202,792,5169,10023,1108,7916,5574,6783
5037,10922,6108,11224,4735,3181,5802,1213,1658,6801,9020
5038,2583,6994,1994,10399,8991,5501,3225,11143,8475,4955
5039,9871,3519,8217,10629,223,8058,4946,6504,161,2070
5040,777,2997,1940,3224,8050,276,4653,10406,356,4741
5041,395,5943,3936,1632,1993,2341,2455,1344,6047,6228
5042,1166,718,8884,3423,3029,8073,4478,274,8605,1683
5043,4872,10256,9521,4709,3162,8846,4164,2511,12,10822
5044,8093,368,8253,9253,6189,4393,5814,5952,5328,8
5045,7019,7301,1934,1304,7805,501,8768,1663,1008,5410
5046,842,1069,659,4804,1283,3825,3674,3665,10360,3379
5047,785,5539,5758,1905,1243,9548,436,4721,10169,7024
5048,3346,8502,2170,7698,7989,8443,7033,1188,7975,10911
5049,8695,10893,3539,9327,6966,4687,3604,4425,4074,7170
5050,5708,3693,2435,7772,11255,7258,6058,8526,10695,6265
5051,2419,4911,11200,10187,2808,7982,10200,3170,2846,3266
5052,4370,1037,8329,6925,7468,7351,3917,9867,4502,8891
5053,2009,8563,339,771,4835,9462,11398,1802,7282,1152
5054,8098,8266,10057,10050,3911,8262,10280,10084,4493,292
5055,4904,3790,4077,9747,10421,6752,5212,8759,4800,4018
5056,874,5223,7652,6433,1781,1689,8680,3942,2098,4511
5057,10211,9430,7955,11054,2631,4699,6358,9645,5087,7909
5058,9245,1015,7136,9743,1985,8200,3759,2877,3936,6819
5059,2447,1174,10486,3585,2628,983,5060,4909,5368,8199
5060,2747,7887,10726,6166,9015,11169,5272,9598,10150,5332
5061,4303,813,3455,4050,6960,10585,6945,397,4539,2132
5062,2137,4905,9991,307,2452,10571,7527,9031,8640,1686
5063,7212,1893,7667,4079,3711,4403,11147,1589,2526,1612
5064,6078,8030,7224,3091,5694,3724,1195,7950,10421,6647
5065,6362,10345,29,720,4414,2920,3497,1091,5927,3361
5066,1870,10839,3641,9235,2000,8713,8154,11335,11093,459
5067,9857,617,11009,6346,5700,9881,415,9389,9120,10331
5068,1603,8149,10655,1653,11390,8516,9520,3135,436,8284
5069,10856,4096,4702,1884,9801,8802,2942,7975,2798,9713
5070,11281,10549,6239,3077,7421,3761,2131,2277,10436,8430
5071,1242,5414,6984,6567,8382,8900,11395,9799,10823,7359
5072,8683,2203,6086,4797,4063,8707,5273,1720,4340,2835
5073,10545,4274,4349,6501,6151,3808,158,10861,6473,1019
5074,7740,3982,8600,2496,5797,9302,830,1873,6382,9197
5075,7627,5335,7165,5662,7341,2702,9057,5467,5580,1538
5076,8260,8777,9478,8193,655,5367,3038,4327,5635,4858
5077,9765,11223,1978,11107,11110,1567,4563,4278,5310,2305
5078,1812,1370,7359,6801,6185,8500,7148,2808,10221,1217
5079,7989,8706,5481,897,11368,5146,605,3182,9878,10445
5080,7299,7898,2776,588,903,4882,6912,11114,2865,6815
5081,4816,3382,3432,1141,6362,7026,6706,5322,2044,7924
5082,18,4450,4595,900,10405,985,4433,6496,5867,676
5083,2247,11125,7444,9613,5261,4953,11293,3797,10100,10732
5084,978,8454,11338,56,1025,8430,4436,5001,7614,8614
5085,2187,9044,7167,4149,214,29,757,1787,6441,9267
5086,644,3381,890,9935,5147,8359,9008,11374,259,7599
5087,3093,3193,9517,7097,3721,1609,10438,2341,7836,5305
5088,4294,65,8699,7707,2871,194,10041,7920,6580,6902
5089,8313,100,10243,2815,344,2838,10874,9381,7433,1716
5090,9891,1919,8571,8848,4438,8378,3136,6592,6457,5897
5091,3552,3896,8852,10712,4387,9760,4603,11186,1080,9786
5092,2764,4404,1214,2132,1899,4439,1261,1753,6657,9721
5093,8471,2744,3966,10490,3405,517,1595,8138,6743,1159
5094,5223,6796,5946,10797,6998,5189,8418,9633,1965,9308
5095,5705,2453,8309,7894,5020,549,2407,10064,490,10425
5096,2746,8147,8206,1036,6087,3777,2543,6586,6147,7036
5097,7497,899,10066,1269,8724,1722,4539,9963,1042,10865
5098,1988,2532,4173,1592,5683,10980,2171,1690,2814,9357
5099,8358,8644,2796,10201,3496,6686,7196,3715,2126,5143
5100,6603,7322,10332,8938,11307,933,1026,2768,7724,1
5101,7456,914,9941,1258,4668,3057,2771,6736,8691,7257
5102,1454,10210,9046,2005,418,6001,5723,10323,3803,9116
5103,9235,7852,4730,7560,11297,2663,3894,7439,853,11091
5104,4504,3497,7060,696,3738,3856,1099,2576,8181,2669
5105,9844,9847,7380,4705,3138,3243,3593,3898,7333,5140
5106,5045,10614,9174,1303,5206,7840,1128,2452,6979,6179
5107,10033,2764,8150,1408,6556,3866,6238,3882,5894,800
5108,138,402,1905,6858,1900,10864,7781,4086,3270,6277
5109,5599,8870,4806,3062,3753,10185,6426,6280,1537,700
5110,2610,11283,8540,8352,3535,10153,3160,5360,7823,6244
5111,8795,9692,1630,3215,9321,3086,8935,65,3618,2209
5112,1957,8542,7713,1172,3699,8479,1747,10674,1662,1637
5113,9355,10652,2352,9025,3517,8964,6556,2132,1065,2253
5114,3750,10515,9420,11156,9042,6468,2983,4252,8835,10091
5115,9120,8261,10419,2812,7258,10181,7649,2049,3531,4853
5116,4672,5847,9206,4547,7043,1558,5879,5919,754,7421
5117,4220,5,5117,5019,6959,325,1625,5915,7516,11360
5118,6841,4456,4325,6231,10954,582,9622,4059,2604,2783
5119,1672,9629,11302,9491,3972,10178,10102,4952,9475,9458
5120,8904,9225,10018,1072,10840,5407,7918,5582,4933,1887
5121,6163,9795,1537,1320,7495,1222,5730,7430,6964,7315
5122,2576,8424,8427,642,3610,5894,3452,1355,9767,1308
5123,7977,2492,20,9294,10757,10598,10107,6424,9641,10691
5124,11266,10035,4789,3743,4627,5933,1867,3611,6971,7757
5125,8637,1702,9223,8729,1322,2758,8304,390,7855,9678
5126,695,9814,11028,4519,5774,11260,6735,842,693,4690
5127,5652,3597,9778,634,9976,2884,903,9795,4886,4323
5128,7414,3553,6970,8212,3952,10641,1906,4304,2381,1338
5129,10813,6953,935,884,9391,7678,10163,8251,2310,6392
5130,8555,1255,7084,1997,4686,1008,3603,10139,6136,5077
5131,4970,7240,10377,8550,7641,10233,1923,3451,2763,10488
5132,363,4862,3504,7840,7752,9582,3195,3049,105,3226
5133,3110,93,5935,10946,2411,4285,2430,9487,10934,113
5134,3477,6813,9866,11211,1372,4648,4538,177,7634,7138
5135,10375,9855,9843,1589,9403,4758,10224,1164,6371,9366
5136,1124,389,4064,6545,7660,2470,7582,5816,7559,2199
5137,9616,6778,709,8385,511,63,5856,9171,5123,7165
5138,6613,11395,3861,8509,176,690,2955,9698,5610,667
5139,5758,9284,8299,1579,4065,11357,535,117,5089,7188
5140,5324,2362,2976,5074,5953,5436,9169,827,4407,1130
5141,3996,3074,4218,5579,3662,4978,11316,11043,9,9475
5142,6809,5814,482,9035,280,2512,5946,1910,8433,1392
5143,5760,6287,3916,1559,4099,6589,1773,8523,5734,7226
5144,3781,7072,8822,10658,7211,8605,9583,9878,4373,2882
5145,963,8577,3959,7015,8598,2857,639,8877,5551,5363
5146,10221,3417,385,6896,6393,8578,3148,5712,3747,9299
5147,830,4783,5389,11222,3146,3636,5141,10951,6710,515
5148,11125,2404,4474,6120,10582,8216,3316,7961,6898,8544
5149,2265,3781,2489,2675,4942,831,10251,2970,4206,2138
5150,8902,7189,7473,5106,1082,10042,7181,344,578,2298
5151,4596,6531,10770,2907,3108,6111,6173,4127,7700,6384
5152,2441,9260,5131,7866,8224,11081,6429,2318,1713,8988
5153,516,6748,3871,1114,10490,5325,3649,6877,4326,3166
5154,2874,5471,1469,9690,6785,5163,10025,747,1705,4386
5155,1204,4502,2598,3035,6030,2142,7096,3037,3201,5801
5156,1693,4118,5126,10871,1804,11278,8169,8731,6937,9491
5157,844,10181,8533,5599,2297,7188,5732,6526,445,10123
5158,356,10324,7984,7277,841,6760,2718,9587,3931,5477
5159,9493,3186,8741,8017,3091,1318,4198,9600,9805,2858
5160,9502,9012,2949,8276,7509,11388,10469,8376,1206,6412
5161,6858,5582,7113,7852,6945,3019,8422,8720,359,915
5162,4434,5346,2315,7063,651,2795,2434,2598,10117,5275
5163,5141,7874,1960,10991,7171,7444,8279,4114,2129,5037
5164,3149,9778,9286,6597,8697,227,6394,386,10362,7425
5165,10120,9893,2891,4366,9650,2103,2252,3637,4816,2967
5166,3994,1854,6851,2746,83,9547,7027,8609,2626,3962
5167,8479,979,2179,8176,3448,9379,4001,178,346,6590
5168,3689,5996,10311,7561,359,3434,3387,1441,6247,8243
5169,556,10918,6234,4307,5682,5384,2572,11018,2291,1388
5170,7180,5947,468,7520,7766,6730,7565,9005,4372,2576
5171,10875,398,3310,6467,3914,2361,249,9597,6117,10320
5172,9012,3884,8651,40,10182,10325,6140,4526,9637,146
5173,3625,4053,3609,7445,8618,5658,11248,9985,11324,7871
5174,1042,9073,594,4218,2023,8819,3285,3337,3557,3311
5175,7956,8049,4978,4549,2874,4336,11340,4644,4790,4641
5176,5842,2265,3329,627,10370,670,2874,4353,8961,2745
5177,9295,4213,1582,9310,6323,3819,2915,2064,2510,1202
5178,5159,2322,239,4882,8370,7233,4600,8874,11077,11237
5179,5225,10253,10700,1108,5691,9280,7058,7959,10534,5919
5180,856,7717,7779,4953,8427,6036,6440,6065,7063,730
5181,6786,6223,8919,8261,4444,3728,4736,10746,2576,5617
5182,2898,10192,9666,3314,615,5608,1065,1567,1495,10148
5183,5872,10571,2804,3110,2157,6411,3617,2024,5975,7261
5184,9091,7972,1817,1869,9022,8371,473,4942,10179,7285
5185,11198,2959,3022,1273,9412,3210,5416,3966,2055,6848
5186,591,1809,9880,5679,8787,11067,4572,6485,5186,10858
5187,7466,8097,2536,5752,2757,7719,10707,783,4597,11181
5188,3705,4899,7506,8502,8855,4872,3688,1457,240,304
5189,10830,11182,10753,1667,4537,6248,6482,8661,10962,2263
5190,8102,5533,10871,6786,8548,6465,706,10271,5408,815
5191,4258,6619,5576,11235,4852,3581,1441,8767,4769,8886
5192,8669,5432,10756,8997,3873,3438,7571,10364,7581,4325
5193,7481,9654,10194,10436,988,3941,8436,8425,9773,10276
5194,345,1166,8728,8563,5907,7641,11004,4027,719,10716
5195,975,1471,10944,8357,4719,8010,5583,9322,9744,2642
5196,11310,462,604,4595,1600,9940,10723,6153,11143,9838
5197,2280,4697,5393,10737,4027,3829,10909,2195,2984,1793
5198,3062,9607,3311,7268,9845,6378,6601,9087,5617,9729
5199,6235,4201,7886,6908,9078,6186,832,7334,9610,988
5200,8563,8910,1991,9166,4739,9607,4082,9608,6790,3140
5201,10389,8442,3845,10369,7297,8140,4444,7887,9996,9376
5202,6959,8828,10242,717,2358,9114,2719,7261,3834,10676
5203,9024,1422,10781,5343,1755,6975,2262,2782,9593,2567
5204,2143,3228,2312,3868,6536,5544,8155,1798,9626,181
5205,637,5300,6175,10372,5181,1181,812,8909,10142,8095
5206,7673,2193,1397,1646,7852,10217,6312,6965,2290,4707
5207,6745,3802,5331,10882,10548,10033,493,1045,2075,2656
5208,8618,9134,1509,6430,10159,10618,4851,1415,4047,8167
5209,6542,3669,5181,509,10724,10358,5095,7414,4905,6116
5210,8982,2949,8925,560,4843,2122,9727,4410,1865,3525
5211,1934,690,8748,7889,5109,2809,1688,5933,3323,9513
5212,5563,4082,1598,2456,8406,6650,8784,7198,555,6010
5213,11272,5609,2322,6771,3943,5468,9289,1033,8885,7266
5214,3462,7923,2582,4426,1285,366,4730,409,9219,3253
5215,9266,9757,5611,8871,11106,5017,9830,10959,9338,8010
5216,6370,446,5495,2289,4060,10827,3389,9725,10557,1167
5217,470,7103,4434,4476,291,6256,833,5787,9083,10018
5218,5356,1434,6019,6043,5387,9738,8711,8269,132,9242
5219,10289,8700,10348,7782,10428,7942,319,5541,750,10334
5220,8707,7768,5741,7426,6903,4755,10976,5813,7331,3000
5221,4960,2108,10968,11165,9521,9796,2494,4364,9463,9685
5222,4213,2201,3389,3656,10124,9119,7975,3682,7361,10886
5223,8734,10705,9802,9273,7471,6974,433,2722,6926,10493
5224,6767,1629,300,4375,5670,1410,6592,7316,10615,9433
5225,6944,7931,653,5730,8561,7751,6708,10065,6308,2205
5226,6449,6608,11306,9480,11199,233,10634,9211,4826,336
5227,4237,9404,6605,10169,7162,11208,6234,9232,3462,9522
5228,3150,6139,1145,10102,8356,10104,2949,5527,1291,8233
5229,7148,2631,4181,7258,1744,2172,9243,5997,2545,3187
5230,4840,696,713,783,2367,7213,4387,1369,2356,11174
5231,7199,7513,10829,10566,7568,1797,3386,8560,159,3793
